databaseID,nameSubjectText,nameSubjectURI
4280365,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280369,"Mount Vernon (Va. : Estate)",
4280369,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280373,"Mount Vernon (Va. : Estate)",
4280373,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280375,"Mount Vernon (Va. : Estate)",
4280375,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280379,"Mount Vernon (Va. : Estate)",
4280379,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280382,"Mount Vernon (Va. : Estate)",
4280382,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280385,"Mount Vernon (Va. : Estate)",
4280385,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280388,"Mount Vernon (Va. : Estate)",
4280392,"Mount Vernon (Va. : Estate)",
4280392,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280394,"Mount Vernon (Va. : Estate)",
4280394,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280398,"Mount Vernon (Va. : Estate)",
4280398,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280401,"Mount Vernon (Va. : Estate)",
4280401,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280404,"Mount Vernon (Va. : Estate)",
4280404,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280407,"Mount Vernon (Va. : Estate)",
4280407,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280411,"Mount Vernon (Va. : Estate)",
4280411,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280416,"Mount Vernon (Va. : Estate)",
4280416,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280418,"Mount Vernon (Va. : Estate)",
4280418,"Washington, Martha, 1731-1802","http://id.loc.gov/authorities/names/n80072514"
4280423,"Mount Vernon (Va. : Estate)",
4280426,"Mount Vernon (Va. : Estate)",
4280426,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4280481,"Champlain, Samuel de, 1567-1635","http://id.loc.gov/authorities/names/n78090538"
4280485,"Champlain, Samuel de, 1567-1635","http://id.loc.gov/authorities/names/n78090538"
4280526,"Boston Public Library",
4280529,"Boston Public Library",
4280572,"San Juan Bautista (Mission : San Juan Bautista, Calif.)",
4280589,"Woolworth Building (New York, N.Y.)",
4280609,"Hotel del Coronado (Coronado, Calif.)",
4280644,"Washington, George, 1732-1799",
4280648,"Washington, Martha, 1731-1802",
4280657,"Boston Public Library",
4280696,"United States Capitol (Washington, D.C.)",
4280709,"Irving, Washington, 1783-1859","http://id.loc.gov/authorities/names/n79005645"
4280722,"United States Military Academy",
4280734,"United States Military Academy",
4280746,"Trinity Church (New York, N.Y.)",
4280751,"Pennsylvania Station (New York, N.Y.)",
4280782,"University of Pennsylvania",
4280791,"Essex Institute",
4280795,"Essex Institute",
4280799,"Essex Institute",
4280805,"Essex Institute",
4280810,"Essex Institute",
4280813,"Essex Institute",
4280817,"Essex Institute",
4280822,"Essex Institute",
4280834,"Second Church (Boston, Mass.)",
4280838,"United States. Navy. Atlantic Fleet",
4280842,"Woolworth Building (New York, N.Y.)",
4280860,"United States. Navy",
4280875,"Parker, John, d. 1775",
4280878,"Clark, Jonas, 1730-1805","http://id.loc.gov/authorities/names/n85009051"
4280912,"Mission Inn",
4280916,"Mission Inn",
4280920,"Mission Inn",
4280940,"Serra, Junipero, 1713-1784",
4281012,"Norfolk and Western Railway Company",
4281025,"Huntington Hotel (Pasadena, Calif.)",
4281028,"Longfellow, Henry Wadsworth, 1807-1882","http://id.loc.gov/authorities/names/n79056429"
4281033,"United States Military Academy",
4281046,"Western Pacific Railway Company",
4281050,"Mission San Luis Obispo de Tolosa (San Luis Obispo, Calif.)",
4281052,"Mission La Purisima Concepcion (Calif.)",
4281056,"Mission San Carlos Borromeo (Carmel, Calif.)",
4281056,"Serra, Junipero, 1713-1784",
4281142,"Harvard Medical School",
4281150,"Thoreau, Henry David, 1817-1862","http://id.loc.gov/authorities/names/n78095600"
4281226,"Chesapeake and Ohio Railway Company",
4281231,"Chesapeake and Ohio Railway Company",
4281261,"United States. Bureau of Engraving and Printing",
4281267,"Mission Inn",
4281269,"Mission Inn",
4281282,"Pan American Union",
4281307,"Mission San Francisco Solano (Sonoma, Calif.)",
4281320,"Old South Church (Boston, Mass.)",
4281333,"Hotel del Monte (Monterey, Calif.)",
4281335,"Hotel del Monte (Monterey, Calif.)",
4281352,"Serra, Junipero, 1713-1784",
4281357,"Massachusetts State House (Boston, Mass.)",
4281386,"Longfellow, Henry Wadsworth, 1807-1882","http://id.loc.gov/authorities/names/n79056429"
4281390,"Longfellow, Henry Wadsworth, 1807-1882","http://id.loc.gov/authorities/names/n79056429"
4281393,"Concord Antiquarian Society",
4281397,"Concord Antiquarian Society",
4281431,"Panama-California International Exposition (1916 : San Diego, Calif.)",
4281435,"Panama-California International Exposition (1916 : San Diego, Calif.)",
4281439,"Panama-California International Exposition (1916 : San Diego, Calif.)",
4281442,"Panama-California International Exposition (1916 : San Diego, Calif.)",
4281447,"Panama-California International Exposition (1916 : San Diego, Calif.)",
4281451,"Panama-California International Exposition (1916 : San Diego, Calif.)",
4281455,"Panama-California International Exposition (1916 : San Diego, Calif.)",
4281458,"Panama-California International Exposition (1916 : San Diego, Calif.)",
4281463,"Panama-California International Exposition (1916 : San Diego, Calif.)",
4281467,"Panama-Pacific International Exposition (1915 : San Francisco, Calif.)",
4281471,"Union Station (Washington, D.C.)",
4281492,"Constitution (Frigate)",
4281499,"Santa Barbara Mission",
4281523,"Georgia. Chatham Artillery of Savannah",
4281536,"University of Cincinnati",
4281543,"Andover Theological Seminary",
4281547,"Massachusetts Institute of Technology",
4281643,"United States Capitol (Washington, D.C.)",
4281643,"United States. Congress",
4281647,"United States Capitol (Washington, D.C.)",
4281653,"White House (Washington, D.C.)",
4281662,"Hotel del Coronado (Coronado, Calif.)",
4281698,"Massachusetts State House (Boston, Mass.)",
4281707,"United States. Bureau of Engraving and Printing",
4281769,"Atchison, Topeka, and Santa Fe Railroad Company",
4281800,"Fred Harvey (Firm)",
4281805,"Fred Harvey (Firm)",
4281808,"Fred Harvey (Firm)",
4281810,"Fred Harvey (Firm)",
4281828,"Atchison, Topeka, and Santa Fe Railroad Company",
4281833,"Atchison, Topeka, and Santa Fe Railroad Company",
4281849,"Standish, Myles, 1584?-1656","http://id.loc.gov/authorities/names/n84229919"
4281911,"Hotel El Tovar",
4281911,"Fred Harvey (Firm)",
4281950,"Atchison, Topeka, and Santa Fe Railroad Company",
4281959,"St. Louis-San Francisco Railway Company",
4281981,"Mission Inn",
4281984,"Mission Inn",
4281987,"Mission Inn",
4281991,"Mission Inn",
4281993,"Fred Harvey (Firm)",
4281999,"Fred Harvey (Firm)",
4282003,"Fred Harvey (Firm)",
4282025,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4282025,"Morris, Roger, 1727-1794","http://id.loc.gov/authorities/names/no92033341"
4282086,"Bradford, William, 1588-1657",
4282089,"Howland, John, 1592?-1672","http://id.loc.gov/authorities/names/n91006191"
4282091,"Mission Inn",
4282094,"Cornell University",
4282134,"San Fernando, Rey de España (Mission : San Fernando, Calif.)",
4282162,"Cornell University",
4282166,"Alden, John, 1599-1687","http://id.loc.gov/authorities/names/n82101282"
4282173,"Fred Harvey (Firm)",
4282179,"Wellesley College",
4282182,"Clark, Jonas, 1730-1805","http://id.loc.gov/authorities/names/n85009051"
4282186,"Clark, Jonas, 1730-1805","http://id.loc.gov/authorities/names/n85009051"
4282189,"Clark, Jonas, 1730-1805","http://id.loc.gov/authorities/names/n85009051"
4282195,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4282205,"Alden, Priscilla",
4282205,"Boughton, George Henry, 1834-1905",
4282208,"Mayflower (Ship)",
4282208,"Boughton, George Henry, 1834-1905",
4282240,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4282268,"Standish, Myles, 1584?-1656","http://id.loc.gov/authorities/names/n84229919"
4282271,"Dallin, Cyrus E. (Cyrus Edwin), 1861-1944",
4282271,"Massasoit, 1580-1661",
4282351,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4282369,"Cornell University",
4282372,"Cornell University",
4282375,"Cornell University",
4282378,"Cornell University",
4282394,"Daughters of the American Revolution",
4282397,"Standard Oil Company of New Jersey",
4282467,"Catholic Summer School of America",
4282477,"Hawthorne, Nathaniel, 1804-1864","http://id.loc.gov/authorities/names/n79007728"
4282501,"White Star Line",
4282509,"Octorara (Steamship)",
4282524,"Field Museum of Natural History",
4282526,"Field Museum of Natural History",
4282529,"Field Museum of Natural History",
4282531,"Field Museum of Natural History",
4282534,"Field Museum of Natural History",
4282537,"Field Museum of Natural History",
4282540,"Field Museum of Natural History",
4283626,"Temple of Horus (Idfû, Egypt)",
4283629,"Temple of Horus (Idfû, Egypt)",
4283632,"Temple of Horus (Idfû, Egypt)",
4283635,"Temple of Horus (Idfû, Egypt)",
4283637,"Temple of Horus (Idfû, Egypt)",
4283639,"Temple of Horus (Idfû, Egypt)",
4283642,"Temple of Horus (Idfû, Egypt)",
4283646,"Temple of Horus (Idfû, Egypt)",
4283648,"Temple of Horus (Idfû, Egypt)",
4283653,"Temple of Horus (Idfû, Egypt)",
4283657,"Temple of Horus (Idfû, Egypt)",
4283659,"Temple of Horus (Idfû, Egypt)",
4283662,"Temple of Horus (Idfû, Egypt)",
4283823,"Ramesseum (Thebes, Egypt)",
4283827,"Amenhotep III, King of Egypt","http://id.loc.gov/authorities/names/n82147129"
4283830,"Amenhotep III, King of Egypt","http://id.loc.gov/authorities/names/n82147129"
4283832,"Amenhotep III, King of Egypt","http://id.loc.gov/authorities/names/n82147129"
4283836,"Ramesseum (Thebes, Egypt)",
4283836,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4283838,"Ramesseum (Thebes, Egypt)",
4283838,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4283841,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4283841,"Ramesseum (Thebes, Egypt)",
4283843,"Ramesseum (Thebes, Egypt)",
4283847,"Ramesseum (Thebes, Egypt)",
4283849,"Ramesseum (Thebes, Egypt)",
4283852,"Ramesseum (Thebes, Egypt)",
4283854,"Ramesseum (Thebes, Egypt)",
4283858,"Ramesseum (Thebes, Egypt)",
4283859,"Ramesseum (Thebes, Egypt)",
4283863,"Ramesseum (Thebes, Egypt)",
4283865,"Ramesseum (Thebes, Egypt)",
4283868,"Ramesseum (Thebes, Egypt)",
4283872,"Ramesseum (Thebes, Egypt)",
4283875,"Ramesseum (Thebes, Egypt)",
4283877,"Ramesseum (Thebes, Egypt)",
4283879,"Ramesseum (Thebes, Egypt)",
4284016,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4284019,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4284032,"Temple of Luxor (Luxor, Egypt)",
4284035,"Temple of Luxor (Luxor, Egypt)",
4284037,"Temple of Luxor (Luxor, Egypt)",
4284041,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4284041,"Temple of Luxor (Luxor, Egypt)",
4284043,"Temple of Luxor (Luxor, Egypt)",
4284046,"Temple of Luxor (Luxor, Egypt)",
4284048,"Temple of Luxor (Luxor, Egypt)",
4284052,"Temple of Luxor (Luxor, Egypt)",
4284059,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4284059,"Temple of Luxor (Luxor, Egypt)",
4284070,"Temple of Amon (Karnak, Egypt)",
4284074,"Temple of Amon (Karnak, Egypt)",
4284077,"Temple of Amon (Karnak, Egypt)",
4284078,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4284078,"Temple of Amon (Karnak, Egypt)",
4284082,"Temple of Amon (Karnak, Egypt)",
4284084,"Temple of Amon (Karnak, Egypt)",
4284088,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4284088,"Temple of Amon (Karnak, Egypt)",
4284091,"Temple of Amon (Karnak, Egypt)",
4284093,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4284096,"Temple of Amon (Karnak, Egypt)",
4284099,"Temple of Amon (Karnak, Egypt)",
4284101,"Temple of Amon (Karnak, Egypt)",
4284110,"Tuthmose III, King of Egypt",
4284137,"Temple of Amon (Karnak, Egypt)",
4284141,"Temple of Amon (Karnak, Egypt)",
4284143,"Temple of Amon (Karnak, Egypt)",
4284145,"Temple of Amon (Karnak, Egypt)",
4284215,"Temple of Hathor (Dandara, Egypt)",
4284218,"Temple of Hathor (Dandara, Egypt)",
4284226,"Temple of Hathor (Dandara, Egypt)",
4284229,"Temple of Hathor (Dandara, Egypt)",
4284231,"Temple of Hathor (Dandara, Egypt)",
4284235,"Temple of Hathor (Dandara, Egypt)",
4284237,"Temple of Hathor (Dandara, Egypt)",
4284243,"Temple of Hathor (Dandara, Egypt)",
4284248,"Temple of Hathor (Dandara, Egypt)",
4284251,"Temple of Hathor (Dandara, Egypt)",
4284254,"Temple of Hathor (Dandara, Egypt)",
4284256,"Temple of Hathor (Dandara, Egypt)",
4284260,"Temple of Hathor (Dandara, Egypt)",
4284262,"Temple of Hathor (Dandara, Egypt)",
4284265,"Temple of Hathor (Dandara, Egypt)",
4284267,"Temple of Hathor (Dandara, Egypt)",
4284271,"Temple of Hathor (Dandara, Egypt)",
4284293,"Temple of Hathor (Dandara, Egypt)",
4284296,"Temple of Hathor (Dandara, Egypt)",
4284298,"Temple of Hathor (Dandara, Egypt)",
4284313,"Temple of Seti I (Abydos, Egypt)",
4284316,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4284724,"Napoleon I, Emperor of the French, 1769-1821",
4284743,"Jâmi` Ibn Tûlûn (Cairo, Egypt)",
4284745,"Jâmi` Ibn Tûlûn (Cairo, Egypt)",
4284748,"Jâmi` Ibn Tûlûn (Cairo, Egypt)",
4284810,"Napoleon I, Emperor of the French, 1769-1821",
4284832,"Northern Cemetery (Cairo, Egypt)",
4284950,"Saint Catherine (Monastery : Mount Sinai)",
4285025,"Larrey, d. J. |q (Dominique Jean), baron, 1766-1842",
4285040,"Murâd, d. 1801",
4285052,"Villoteau, Guillaume André, 1759-1839",
4285054,"Villoteau, Guillaume André, 1759-1839",
4285056,"Villoteau, Guillaume André, 1759-1839",
4293450,"Leslie, Frank, 1821-1880",
4299501,"A. Quantin (Firm)",
4299514,"Jâmi` Ibn Tûlûn (Cairo, Egypt)",
4299517,"Jâmi` Ibn Tûlûn (Cairo, Egypt)",
4299520,"Jâmi` Ibn Tûlûn (Cairo, Egypt)",
4299522,"Jâmi` al-Azhar",
4299532,"Baybars I, Sultan of Egypt and Syria, 1223?-1277","http://id.loc.gov/authorities/names/n85197862"
4299549,"Qalāwūn, Sultan of Egypt and Syria, d. 1290","http://id.loc.gov/authorities/names/nr92025917"
4299552,"Qalāwūn, Sultan of Egypt and Syria, d. 1290","http://id.loc.gov/authorities/names/nr92025917"
4299554,"Qalāwūn, Sultan of Egypt and Syria, d. 1290","http://id.loc.gov/authorities/names/nr92025917"
4299557,"Qalāwūn, Sultan of Egypt and Syria, d. 1290","http://id.loc.gov/authorities/names/nr92025917"
4299560,"Barquq, Sultan of Egypt, 1340 or 41-1399",
4299563,"Barquq, Sultan of Egypt, 1340 or 41-1399",
4299587,"Qânsûh al-Ghûrî, Sultan of Egypt and Syria, d. 1516",
4299644,"Jâmi` Ibn Tûlûn (Cairo, Egypt)",
4299669,"Qânsûh al-Ghûrî, Sultan of Egypt and Syria, d. 1516",
4299671,"Qânsûh al-Ghûrî, Sultan of Egypt and Syria, d. 1516",
4299675,"Qânsûh al-Ghûrî, Sultan of Egypt and Syria, d. 1516",
4299780,"Qalāwūn, Sultan of Egypt and Syria, d. 1290","http://id.loc.gov/authorities/names/nr92025917"
4299785,"Qalāwūn, Sultan of Egypt and Syria, d. 1290","http://id.loc.gov/authorities/names/nr92025917"
4299815,"Qânsûh al-Ghûrî, Sultan of Egypt and Syria, d. 1516",
4299825,"Barquq, Sultan of Egypt, 1340 or 41-1399",
4299850,"Qânsûh al-Ghûrî, Sultan of Egypt and Syria, d. 1516",
4308099,"Conrad, Joseph, 1857-1924","http://id.loc.gov/authorities/names/n79054067"
4309860,"Chaplin, Charles, 1825-1891",
4309864,"Chaplin, Charles, 1825-1891",
4309867,"Chaplin, Charles, 1825-1891",
4309870,"Fairbanks, Douglas, 1883-1939",
4309873,"Chaplin, Charles, 1825-1891",
4309885,"Cocteau, Jean, d1889-1963",
4309992,"Chaplin, Charles, 1825-1891",
4310005,"Coogan, Jackie",
4310005,"Chaplin, Charles, 1825-1891",
4319564,"Bayes, Nora, 1880-1928",
4319768,"William II, German Emperor, 1859-1941",
4319768,"Hindenburg, Paul von, 1847-1934",
4319768,"Ludendorff, Erich, 1865-1937",
4319794,"William II, German Emperor, 1859-1941",
4319794,"Emmich, Otto von, 1848-1915",
4319807,"William II, German Emperor, 1859-1941",
4319807,"Heinrich, Prince of Prussia, 1862-1929",
4319810,"Emmich, Otto von, 1848-1915",
4319878,"Königsberg (Cruiser)",
4319919,"Bayern, Rupprecht, Kronprinz von, 1869-1955",
4319922,"Bethmann Hollweg, Theobald von, 1856-1921",
4319922,"Hindenburg, Paul von, 1847-1934","http://id.loc.gov/authorities/names/n50034938"
4319985,"William II, German Emperor, 1859-1941",
4319985,"Bayern, Rupprecht, Kronprinz von, 1869-1955",
4319996,"Mehmed VI, Sultan of the Turks, 1861-1926",
4320017,"Gallwitz, Max von, 1852-1937",
4320031,"Petar I Karadordevi´c, King of Serbia, 1844-1921",
4320053,"William II, German Emperor, 1859-1941",
4320074,"Habsburg, Frederick, 1856-1936",
4320074,"Bothmer, Karl, Freiherr von, b. 1880",
4320077,"French, John Denton Pinkstone, Earl of Ypres, 1852-1925",
4320077,"Joffre, Joseph Jacques Césaire, 1852-1931",
4320104,"Nikola I, King of Montenegro, 1841-1921","http://id.loc.gov/authorities/names/n85102264"
4320122,"Ferdinand I, Czar of Bulgaria, 1861-1948",
4320122,"Boris III, Czar of Bulgaria, 1894-1943",
4320182,"Sylva, Carmen",
4320182,"Carol I, King of Romania, 1839-1914","http://id.loc.gov/authorities/names/n89664720"
4320210,"Tirpitz, Alfred von, 1849-1930",
4320210,"Capelle, Eduard von, 1855-1931",
4320221,"Hindenburg, Paul von, 1847-1934",
4320231,"Charles I, Emperor of Austria, 1887-1922",
4320244,"Cecilie, Crown Princess of the German Empire and of Prussia, 1886-1954",
4320273,"Mehmet V, Sultan of the Turks, 1844-1918",
4320295,"Hoffmann, Max, 1869-1927",
4320302,"William II, German Emperor, 1859-1941",
4320306,"Hindenburg, Paul von, 1847-1934",
4320306,"Ludendorff, Erich, 1865-1937",
4320306,"Hoffmann, Max, 1869-1927",
4326364,"Colden, Cadwallader d. (Cadwallader David), 1769-1834",
4326381,"Stuyvesant, Peter, 1592-1672",
4326393,"Washington, George, 1732-1799",
4326396,"Marshall, John, 1755-1835",
4326408,"Colles, Christopher, 1738-1816",
4326411,"Clinton, George, 1739-1812",
4326414,"Watson, Elkanah, 1758-1842",
4326416,"Schuyler, Philip John, 1733-1804",
4326420,"Eddy, Thomas, 1758-1827",
4326426,"Jefferson, Thomas, 1743-1826",
4326430,"Jefferson, Thomas, 1743-1826","http://id.loc.gov/authorities/names/n79089957"
4326430,"Monticello (Va.)",
4326432,"Morris, Gouverneur, 1752-1816",
4326435,"Gallatin, Albert, 1761-1849",
4326438,"Van Rensselaer, Stephen, 1764-1839",
4326442,"Hosack, David, 1769-1835",
4326446,"Clinton, DeWitt, 1769-1828",
4326450,"Madison, James, 1751-1836",
4326458,"Pintard, John, 1759-1844",
4326460,"Livingston, Robert R., 1746-1813",
4326464,"Fulton, Robert, 1765-1815",
4326472,"Clinton, DeWitt, 1769-1828",
4326478,"White, Canvass, 1790-1834",
4326496,"Noah, M. M. (Mordecai Manuel)",
4326500,"Noah, M. M. (Mordecai Manuel), 1785-1851",
4326512,"Hume, David, 1711-1776",
4326515,"Mifflin, Thomas, 1744-1800",
4326519,"Colden, Cadwallader d. (Cadwallader David), 1769-1834",
4326523,"Franklin, Benjamin, 1706-1790",
4326527,"Colden, Cadwallader D. (Cadwallader David), 1769-1834","http://id.loc.gov/authorities/names/n84216304"
4326542,"Kent, James, 1763-1847",
4326546,"Verplanck, Gulian C. (Gulian Crommelin), 1786-1870",
4326549,"Francis, John W. (John Wakefield), 1789-1861",
4326561,"Jay, John, 1745-1829",
4326565,"Lewis, Morgan, 1754-1844",
4326569,"Tayler, John, 1742-1829",
4326573,"Varick, Richard, 1753-1831",
4326577,"Allen, Stephen, 1767-1852",
4326584,"Van Rensselaer, Stephen, 1764-1839",
4326586,"Schuyler, Philip John, 1733-1804",
4326591,"Hone, Philip, 1780-1851",
4326595,"Tallmadge, James, 1778-1853",
4326607,"Vanderbilt, Cornelius, 1794-1877",
4326610,"Lafayette, Marie Joseph Paul Yves Roch Gilbert du Motier, marquis de, 1757-1834",
4326622,"Cruger, John, 1710-1791",
4326625,"Bache, Theophylact, 1735-1807",
4326628,"Marine Society of the City of New York, in the State of New York",
4326633,"New York Nautical Institution and Shipmasters' Society",
4326655,"Clinton, DeWitt, 1769-1828",
4326663,"New Theatre (New York, N.Y.)",
4326673,"Crolius, Clarkson, 1773-1843",
4326684,"Morris, George Pope, 1802-1864",
4326687,"Woodworth, Samuel, 1784-1842",
4326690,"Inman, Henry, 1801-1846",
4326694,"Wetmore, Prosper Montgomery, 1798-1876",
4326700,"Clinton, DeWitt, 1769-1828",
4326706,"Clinton, DeWitt, 1769-1828","http://id.loc.gov/authorities/names/n82055230"
4326708,"Mitchill, Samuel L. (Samuel Latham), 1764-1831",
4326711,"Paulding, William, 1770-1854",
4326716,"Stone, William L. (William Leete), 1792-1844",
4326742,"Perry, Oliver Hazard, 1785-1819",
4326746,"Smith, John Rubens, 1775-1849",
4326803,"Union College (Schenectady, N.Y.)",
4326806,"Union College (Schenectady, N.Y.)",
4326837,"Clinton, George, 1739-1812",
4326852,"Chatham Square (New York, N.Y.)",
4326859,"Bellevue Hospital",
4326879,"Cornwallis, Charles Cornwallis, Marquis, 1738-1805",
4326883,"Adams, John, 1735-1826",
4326892,"Carroll, Charles, 1737-1832",
4326908,"Adams, John Quincy, 1767-1848",
4326918,"Monroe, James, 1758-1831",
4326927,"Riker, Richard",
4326935,"Robertson, Archibald, 1765-1835",
4326944,"Durand, Asher Brown, 1796-1886",
4326954,"Senefelder, Alois, 1771-1834",
4326991,"Columbia College (New York, N.Y.)",
4327307,"United States. Army. Women's Army Corps",
4327648,"United States. Army. Women's Army Corps",
4497250,"Mar Saba (Monastery)",
4497257,"Church of the Holy Sepulchre (Jerusalem)",
4497259,"Absalom, son of David","http://id.loc.gov/authorities/names/n88240985"
4497261,"Qubbat al-Sakhrah (Mosque : Jerusalem)",
4497275,"Mary, Blessed Virgin, Saint","http://id.loc.gov/authorities/names/n81018544"
4497283,"Masjid al-Aqsá (Jerusalem)",
4497293,"David, King of Israel","http://id.loc.gov/authorities/names/n79055293"
4497712,"Qubbat al-Sakhrah (Mosque : Jerusalem)",
4497716,"Absalom, son of David","http://id.loc.gov/authorities/names/n88240985"
4497716,"Jesus Christ","http://id.loc.gov/authorities/names/n79084784"
4497727,"Church of the Holy Sepulchre (Jerusalem)",
4497735,"Jeremiah (Biblical prophet)","http://id.loc.gov/authorities/names/n80067482"
4497735,"Stephen, Saint, d. ca. 36","http://id.loc.gov/authorities/names/n82233888"
4497735,"Paul, the Apostle, Saint","http://id.loc.gov/authorities/names/n79064565"
4497740,"Mar Saba (Monastery)",
4497745,"Church of the Holy Sepulchre (Jerusalem)",
4497745,"David, King of Israel","http://id.loc.gov/authorities/names/n79055293"
4497745,"Jesus Christ","http://id.loc.gov/authorities/names/n79084784"
4497745,"Veronica, Saint, 1st cent","http://id.loc.gov/authorities/names/n84222311"
4497748,"Absalom, son of David","http://id.loc.gov/authorities/names/n88240985"
4497751,"Peter, the Apostle, Saint","http://id.loc.gov/authorities/names/n79022118"
4498094,"Washington, George, 1732-1799","http://id.loc.gov/authorities/names/n86140996"
4498107,"Ross, Robert, 1766-1814","http://id.loc.gov/authorities/names/n95122488"
4498586,"Solon, ca. 630-ca. 560 B.C","http://id.loc.gov/authorities/names/n79110932"
4498700,"Hayes, Roland, 1887-1977","http://id.loc.gov/authorities/names/n83127096"
4500148,"Winthrop, Theodore, 1828-1861","http://id.loc.gov/authorities/names/n81104017"
4500159,"Winthrop, Theodore, 1828-1861","http://id.loc.gov/authorities/names/n81104017"
4500167,"Winthrop, Theodore, 1828-1861","http://id.loc.gov/authorities/names/n81104017"
4500169,"Winthrop, Theodore, 1828-1861","http://id.loc.gov/authorities/names/n81104017"
4500172,"Winthrop, Theodore, 1828-1861","http://id.loc.gov/authorities/names/n81104017"
4500188,"Winthrop, Theodore, 1828-1861","http://id.loc.gov/authorities/names/n81104017"
4500341,"Temple of Hathor (Dandara, Egypt)",
4500345,"Temple of Seti I (Abydos, Egypt)",
4500347,"Temple of Amon (Karnak, Egypt)",
4500347,"Thutmose III, King of Egypt",
4500358,"Temple of Amon (Karnak, Egypt)",
4500383,"Ramses II, King of Egypt",
4501491,"Prince Hall Temple and Home Association, inc. (N.Y.)",
4501826,"Titanic (Steamship)",
4501830,"Titanic (Steamship)",
4501830,"Smith, Edward John, 1850-1912",
4501883,"Flatiron Building (New York, N.Y.)",
4504686,"Menkaure, King of Egypt, 26th cent. B.C","http://id.loc.gov/authorities/names/n99014132"
4504694,"Seti I, King of Egypt","http://id.loc.gov/authorities/names/n82154693"
4504694,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4504703,"Temple of Dendûr (Egypt)",
4504707,"Amenhotep III, King of Egypt","http://id.loc.gov/authorities/names/n82147129"
4504720,"Temple of Amon (Karnak, Egypt)",
4504720,"Thutmose III, King of Egypt",
4504742,"Thutmose III, King of Egypt",
4504747,"Amenhotep III, King of Egypt",
4504750,"Ramesseum (Thebes, Egypt)",
4504840,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4504914,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4504944,"Seti I, King of Egypt",
4504961,"Museo egizio di Torino",
4504982,"Akhenaton, King of Egypt",
4504985,"Ramesseum (Thebes, Egypt)",
4505026,"Mathaf al-Misrî",
4505051,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4505051,"Nefertari, Queen, consort of Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n86057565"
4505057,"Ramesseum (Thebes, Egypt)",
4505057,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4505062,"Ramesseum (Thebes, Egypt)",
4505062,"Ramses II, King of Egypt",
4505066,"Seti I, King of Egypt",
4505070,"Ramses II, King of Egypt",
4505075,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4505088,"Teti, King of Egypt",
4505121,"Amenhotep II, King of Egypt","http://id.loc.gov/authorities/names/n88120371"
4505157,"Ramses II, King of Egypt",
4505173,"Ramses III, King of Egypt",
4505177,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4505227,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4505235,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
